id,Y18
6500,19.505148
6501,20.398739
6502,20.354017
6503,20.496796
6504,19.815592
6505,19.96054
6506,20.32492
6507,19.639238
6508,19.146467
6509,19.18544
6510,19.5345
6511,19.367
6512,19.22287
6513,18.534264
6514,18.429459
6515,18.069921
6516,18.07993
6517,18.173912
6518,18.414608
6519,18.911705
6520,19.337622
6521,20.120075
6522,21.028322
6523,22.326332
6524,23.203472
6525,23.89752
6526,25.163715
6527,25.920296
6528,26.160141
6529,27.291199
6530,27.796898
6531,28.915123
6532,29.58187
6533,30.333538
6534,30.951868
6535,31.926498
6536,33.607147
6537,35.43263
6538,37.574806
6539,38.584564
6540,39.83401
6541,41.182003
6542,42.01854
6543,42.171566
6544,42.837025
6545,43.77765
6546,43.73703
6547,44.271076
6548,44.767628
6549,44.895924
6550,45.898067
6551,45.904255
6552,45.53774
6553,46.151417
6554,45.850605
6555,46.240192
6556,46.496372
6557,46.414257
6558,46.527298
6559,45.88796
6560,44.46968
6561,42.577324
6562,42.458847
6563,41.94937
6564,41.86719
6565,42.063114
6566,41.618397
6567,41.717583
6568,41.789795
6569,41.70315
6570,41.5355
6571,41.777264
6572,41.0146
6573,41.34689
6574,41.159374
6575,41.082882
6576,40.8784
6577,41.05259
6578,40.976887
6579,40.880253
6580,40.74316
6581,40.6781
6582,40.49367
6583,39.71581
6584,39.405025
6585,39.371593
6586,39.22955
6587,38.94415
6588,38.27889
6589,37.90804
6590,37.371166
6591,36.621735
6592,36.822918
6593,36.241238
6594,35.561626
6595,34.80724
6596,34.385586
6597,33.456463
6598,32.817245
6599,32.433804
6600,31.833324
6601,31.261318
6602,30.684517
6603,30.558987
6604,29.5615
6605,28.920078
6606,28.015278
6607,28.146576
6608,28.00959
6609,27.86568
6610,27.696964
6611,26.842773
6612,26.77657
6613,26.497587
6614,26.316257
6615,25.699524
6616,25.739649
6617,25.724339
6618,25.058456
6619,25.084627
6620,24.990135
6621,24.93015
6622,24.312887
6623,25.067936
6624,24.907772
6625,26.645512
6626,26.212465
6627,25.44502
6628,24.76984
6629,24.674858
6630,24.324032
6631,23.626366
6632,23.170591
6633,22.853012
6634,22.235111
6635,21.960567
6636,21.647104
6637,21.183119
6638,21.382261
6639,21.202448
6640,21.015842
6641,20.483913
6642,20.645254
6643,20.548254
6644,20.686337
6645,20.341787
6646,20.526966
6647,20.341074
6648,20.609304
6649,20.930368
6650,20.340075
6651,20.724953
6652,20.573051
6653,20.28144
6654,20.231213
6655,19.771683
6656,20.300823
6657,19.210407
6658,19.73219
6659,19.795267
6660,20.210526
6661,20.266924
6662,20.247639
6663,21.157206
6664,21.622902
6665,22.732283
6666,24.492832
6667,25.967382
6668,27.070908
6669,28.673548
6670,30.020535
6671,31.234692
6672,33.117817
6673,34.712605
6674,35.97475
6675,37.037605
6676,38.378727
6677,39.57516
6678,40.913532
6679,41.987926
6680,42.47315
6681,42.959988
6682,43.477955
6683,43.54658
6684,44.252796
6685,44.027752
6686,44.703728
6687,44.962757
6688,44.87576
6689,45.2778
6690,44.956924
6691,44.95556
6692,45.631145
6693,45.51383
6694,46.08471
6695,46.183212
6696,45.946182
6697,45.993042
6698,45.67496
6699,45.801743
6700,45.44305
6701,44.85085
6702,45.203472
6703,44.22408
6704,42.628178
6705,42.320312
6706,41.616474
6707,40.631817
6708,40.476048
6709,40.268234
6710,40.12286
6711,39.68542
6712,39.740852
6713,39.55952
6714,39.698784
6715,39.256535
6716,39.575466
6717,39.25271
6718,39.431927
6719,39.036526
6720,39.14737
6721,38.8346
6722,38.844925
6723,38.43572
6724,38.12514
6725,38.250294
6726,38.18764
6727,38.08869
6728,37.894985
6729,37.70616
6730,37.405033
6731,37.469265
6732,36.964485
6733,36.866302
6734,37.03526
6735,36.621586
6736,36.65442
6737,36.283993
6738,35.84167
6739,35.296955
6740,34.742294
6741,34.761517
6742,34.16996
6743,34.36339
6744,33.50092
6745,32.87895
6746,32.442043
6747,32.173397
6748,31.77692
6749,31.38782
6750,30.716282
6751,31.145668
6752,30.729734
6753,30.503872
6754,30.470345
6755,29.68999
6756,29.675922
6757,28.883068
6758,28.73833
6759,28.842358
6760,28.538105
6761,27.716122
6762,27.500126
6763,27.013084
6764,26.973743
6765,26.96408
6766,27.15865
6767,26.297213
6768,26.300877
6769,28.324772
6770,28.337427
6771,28.62753
6772,28.855255
6773,29.911217
6774,29.930008
6775,29.696186
6776,29.92826
6777,30.12415
6778,30.172638
6779,29.115303
6780,28.639584
6781,28.19692
6782,27.657219
6783,26.838272
6784,25.744835
6785,24.476393
6786,23.63529
6787,23.129189
6788,22.259277
6789,20.890123
6790,20.209297
6791,19.846878
6792,19.563074
6793,19.381195
6794,19.869621
6795,19.810911
6796,19.932222
6797,20.022205
6798,20.146336
6799,20.087536
6800,19.863388
6801,20.210285
6802,20.383745
6803,20.162676
6804,20.416668
6805,20.927588
6806,22.231087
6807,22.475407
6808,23.118319
6809,23.80495
6810,24.326656
6811,25.112389
6812,26.245018
6813,27.629164
6814,28.467672
6815,29.165874
6816,30.12714
6817,30.740337
6818,31.195595
6819,31.659725
6820,32.084015
6821,33.112446
6822,33.729725
6823,35.000088
6824,36.9957
6825,38.031162
6826,38.95016
6827,39.76743
6828,39.712337
6829,40.62899
6830,40.44406
6831,40.512558
6832,41.130257
6833,41.086266
6834,40.75909
6835,40.672695
6836,40.811733
6837,40.95181
6838,41.208347
6839,41.24992
6840,41.157917
6841,41.257824
6842,41.516148
6843,41.42448
6844,41.125294
6845,40.69102
6846,40.924595
6847,40.38099
6848,39.645992
6849,39.3207
6850,38.10802
6851,37.949528
6852,37.4416
6853,37.272053
6854,37.10646
6855,36.73733
6856,36.470985
6857,36.505795
6858,36.29581
6859,36.590866
6860,36.587246
6861,35.955284
6862,35.97268
6863,35.746582
6864,35.673954
6865,35.420685
6866,35.151936
6867,34.95231
6868,34.651333
6869,34.702312
6870,34.62813
6871,34.648327
6872,34.489235
6873,33.919216
6874,33.507587
6875,33.74687
6876,33.090252
6877,33.478497
6878,32.960865
6879,32.697353
6880,32.12798
6881,32.0378
6882,31.449207
6883,31.54911
6884,30.777626
6885,30.86813
6886,30.218819
6887,30.120537
6888,30.37093
6889,29.40081
6890,28.765041
6891,28.408669
6892,27.472557
6893,26.76054
6894,27.410488
6895,26.36976
6896,25.932426
6897,25.695616
6898,25.043388
6899,24.844103
6900,24.919716
6901,24.814346
6902,24.57111
6903,24.477528
6904,24.165445
6905,24.155735
6906,23.793472
6907,23.640087
6908,23.567575
6909,23.689808
6910,23.556112
6911,23.117384
6912,22.955103
6913,24.915506
6914,24.320011
6915,24.187675
6916,24.008856
6917,23.46603
6918,22.450037
6919,21.779922
6920,21.173288
6921,20.031412
6922,19.356682
6923,20.159283
6924,19.932232
6925,20.32433
6926,21.30607
6927,21.546116
6928,21.27116
6929,21.089046
6930,20.53705
6931,20.694828
6932,20.049074
6933,19.401033
6934,19.374699
6935,19.51019
6936,19.473341
6937,20.66054
6938,20.485125
6939,21.198696
6940,20.792707
6941,20.490667
6942,21.187529
6943,21.544102
6944,21.976854
6945,21.835587
6946,21.159758
6947,20.745337
6948,20.88533
6949,21.056377
6950,21.81736
6951,22.071548
6952,22.084528
6953,22.72882
6954,23.64043
6955,24.088509
6956,24.604982
6957,25.56754
6958,26.753866
6959,26.852606
6960,26.848791
6961,27.3889
6962,28.836601
6963,28.674229
6964,29.348795
6965,30.486637
6966,30.448921
6967,31.523617
6968,31.510834
6969,33.12325
6970,34.683414
6971,36.156857
6972,36.939487
6973,37.43252
6974,37.907143
6975,38.770134
6976,39.235554
6977,39.287487
6978,39.663548
6979,39.646046
6980,39.23598
6981,40.17471
6982,40.58033
6983,39.82616
6984,39.685238
6985,39.806786
6986,40.20091
6987,40.542065
6988,39.5343
6989,39.365414
6990,36.92519
6991,37.431858
6992,37.294064
6993,36.54815
6994,36.008404
6995,37.356342
6996,36.939198
6997,36.923626
6998,36.894978
6999,37.04156
7000,37.32301
7001,36.96594
7002,37.603436
7003,37.257614
7004,36.910652
7005,36.712803
7006,36.80762
7007,36.01276
7008,36.20146
7009,35.858437
7010,36.02966
7011,35.329098
7012,35.93781
7013,35.72977
7014,35.973103
7015,36.209843
7016,35.707745
7017,35.32265
7018,35.11771
7019,34.75873
7020,33.584476
7021,33.282936
7022,33.254604
7023,33.407974
7024,33.03236
7025,32.94832
7026,32.188694
7027,31.962776
7028,31.537046
7029,30.992355
7030,30.54129
7031,30.286896
7032,29.88958
7033,29.67707
7034,28.999735
7035,28.292442
7036,27.97894
7037,27.439192
7038,26.855919
7039,26.614323
7040,25.966722
7041,25.386292
7042,25.242027
7043,24.790977
7044,24.503334
7045,24.203522
7046,24.16274
7047,23.883797
7048,23.794033
7049,24.074043
7050,23.377302
7051,23.640076
7052,23.800552
7053,23.378448
7054,23.463354
7055,23.736538
7056,23.493538
7057,24.03512
7058,23.471077
7059,23.174385
7060,22.603176
7061,22.329134
7062,21.72188
7063,21.781925
7064,21.399025
7065,20.322899
7066,19.729641
7067,19.892315
7068,19.48936
7069,19.174023
7070,19.212444
7071,18.972412
7072,19.330048
7073,19.805964
7074,20.350708
7075,20.193935
7076,20.426382
7077,20.831179
7078,20.622074
7079,20.457245
7080,20.034851
7081,19.776756
7082,19.511261
7083,19.428867
7084,19.67551
7085,19.47908
7086,19.295576
7087,19.179123
7088,18.816158
7089,18.771566
7090,18.527163
7091,18.732376
7092,18.925446
7093,19.041048
7094,19.551903
7095,20.238262
7096,20.976665
7097,21.972984
7098,23.026588
7099,24.188946
7100,25.276108
7101,26.337605
7102,27.177792
7103,27.755993
7104,28.827019
7105,29.839678
7106,30.308956
7107,31.574305
7108,32.91324
7109,33.93533
7110,35.03857
7111,35.7931
7112,36.40794
7113,37.295563
7114,38.1197
7115,38.441803
7116,38.73566
7117,39.393627
7118,39.033722
7119,39.497746
7120,39.6712
7121,39.32049
7122,39.290043
7123,39.032505
7124,39.773304
7125,39.747578
7126,40.028404
7127,40.154095
7128,39.926075
7129,39.836254
7130,39.5495
7131,38.23529
7132,37.710567
7133,37.553303
7134,37.250412
7135,36.945545
7136,36.255993
7137,36.25885
7138,35.78907
7139,35.421837
7140,36.461742
7141,35.576214
7142,35.770725
7143,35.232826
7144,34.640224
7145,34.37257
7146,34.158813
7147,34.183697
7148,34.18168
7149,33.60528
7150,33.681557
7151,33.979836
7152,34.111126
7153,33.67763
7154,33.535896
7155,33.836124
7156,34.036327
7157,33.80038
7158,33.61092
7159,33.56869
7160,33.39785
7161,33.300144
7162,33.212475
7163,32.89075
7164,32.504597
7165,32.07342
7166,31.854156
7167,31.680412
7168,31.588818
7169,31.361248
7170,31.132504
7171,30.935162
7172,30.66685
7173,30.386974
7174,29.992384
7175,29.392532
7176,28.947483
7177,28.929028
7178,28.410011
7179,27.96369
7180,27.479399
7181,27.268635
7182,26.931767
7183,26.653133
7184,26.323776
7185,26.527542
7186,26.314127
7187,26.422462
7188,26.368168
7189,26.114075
7190,26.079313
7191,25.753902
7192,25.609495
7193,25.753754
7194,25.997631
7195,26.004026
7196,26.060177
7197,25.840542
7198,25.030312
7199,24.603828
7200,24.092575
7201,26.140934
7202,26.428213
7203,26.737614
7204,27.14331
7205,27.196949
7206,27.428272
7207,28.113365
7208,29.477627
7209,29.54078
7210,29.57521
7211,29.352203
7212,28.773258
7213,28.660938
7214,28.162563
7215,27.650372
7216,27.091496
7217,26.47956
7218,26.587942
7219,26.108284
7220,25.464272
7221,25.435078
7222,25.852493
7223,25.528751
7224,25.418827
7225,25.34819
7226,24.97727
7227,25.040184
7228,25.417185
7229,25.02658
7230,24.912218
7231,24.759975
7232,24.162453
7233,23.7226
7234,23.290384
7235,23.60726
7236,23.441954
7237,23.422115
7238,23.756062
7239,23.860725
7240,24.192263
7241,24.07116
7242,24.04308
7243,24.659866
7244,25.02626
7245,25.36953
7246,26.008652
7247,27.378273
7248,28.181181
7249,29.017315
7250,29.423332
7251,30.142382
7252,30.916838
7253,31.272985
7254,31.88123
7255,31.626213
7256,31.73766
7257,31.761265
7258,31.931772
7259,32.05246
7260,31.911953
7261,32.068844
7262,32.776962
7263,32.593254
7264,32.73084
7265,32.542355
7266,32.39625
7267,31.890629
7268,31.026562
7269,30.612827
7270,30.338314
7271,29.608536
7272,29.423023
7273,29.168232
7274,28.042862
7275,27.550186
7276,27.088993
7277,26.200163
7278,25.589401
7279,24.685282
7280,23.92959
7281,23.061945
7282,22.520338
7283,21.970814
7284,21.08236
7285,20.678127
7286,20.33567
7287,20.247183
7288,20.544174
7289,21.080208
7290,21.195324
7291,21.391388
7292,22.005993
7293,22.076475
7294,22.208733
7295,22.417753
7296,22.191761
7297,22.440744
7298,22.295639
7299,22.203218
7300,22.19662
7301,22.32624
7302,22.452847
7303,22.616764
7304,22.34742
7305,22.866638
7306,22.820255
7307,23.000511
7308,23.038412
7309,22.674608
7310,23.258781
7311,22.687721
7312,22.762062
7313,22.607277
7314,22.58675
7315,22.309088
7316,22.497307
7317,22.478031
7318,22.17094
7319,21.956173
7320,21.696632
7321,21.552658
7322,21.49538
7323,21.683996
7324,21.38254
7325,21.947487
7326,22.073223
7327,21.900093
7328,21.68279
7329,21.894176
7330,21.816837
7331,21.925783
7332,21.959866
7333,21.885471
7334,21.751432
7335,21.536959
7336,21.851109
7337,21.66309
7338,22.068848
7339,21.811863
7340,22.294083
7341,22.087593
7342,22.057343
7343,22.152803
7344,22.152216
7345,19.954384
7346,20.01678
7347,19.69354
7348,19.584866
7349,19.222162
7350,18.96069
7351,18.62185
7352,18.762098
7353,18.425219
7354,18.033524
7355,17.957035
7356,18.030468
7357,18.5029
7358,19.223236
7359,19.701933
7360,19.370014
7361,19.188663
7362,19.038826
7363,19.089237
7364,19.064623
7365,19.464268
7366,19.607841
7367,19.728954
7368,19.709648
7369,19.791378
7370,19.799595
7371,19.818169
7372,20.026253
7373,19.296173
7374,19.141502
7375,19.969389
7376,20.168428
7377,19.271582
7378,19.919456
7379,20.242344
7380,20.62655
7381,20.74574
7382,20.282894
7383,20.556707
7384,20.493958
7385,20.45652
7386,20.668179
7387,20.799103
7388,21.38861
7389,20.954689
7390,20.896988
7391,20.482735
7392,20.524513
7393,20.579792
7394,21.20587
7395,21.004936
7396,20.996998
7397,20.633621
7398,21.025536
7399,21.259922
7400,21.513908
7401,21.639523
7402,21.206318
7403,21.27819
7404,21.153183
7405,20.837337
7406,21.14343
7407,21.232641
7408,21.37865
7409,21.786747
7410,22.01204
7411,22.360119
7412,22.017973
7413,22.072065
7414,22.1545
7415,22.782894
7416,23.271448
7417,23.07234
7418,23.890945
7419,24.76656
7420,25.43878
7421,25.488228
7422,25.724741
7423,25.676073
7424,25.676786
7425,25.871126
7426,26.455032
7427,26.694912
7428,26.82251
7429,26.187696
7430,26.573055
7431,25.960684
7432,26.199783
7433,25.654062
7434,25.652645
7435,25.451216
7436,24.970541
7437,25.398922
7438,25.330475
7439,25.531988
7440,25.615585
7441,25.996353
7442,25.386002
7443,25.342754
7444,25.108406
7445,24.478327
7446,23.964056
7447,23.903866
7448,23.22598
7449,23.384552
7450,22.889782
7451,23.106417
7452,22.655252
7453,22.58361
7454,22.401833
7455,22.435219
7456,22.242466
7457,22.211716
7458,22.268944
7459,22.251097
7460,22.216665
7461,21.839596
7462,21.543568
7463,21.159252
7464,21.210344
7465,20.647339
7466,20.894375
7467,20.792576
7468,20.725863
7469,20.87812
7470,21.20174
7471,21.17425
7472,21.151762
7473,21.142303
7474,20.883583
7475,20.713789
7476,20.670628
7477,20.714365
7478,20.713352
7479,20.873714
7480,21.188171
7481,20.990961
7482,21.034153
7483,20.684467
7484,20.526161
7485,20.212908
7486,20.118195
7487,19.981346
7488,19.997004
7489,19.844181
7490,19.841063
7491,19.872192
7492,19.933134
7493,19.839046
7494,19.94643
7495,19.893797
7496,19.820978
7497,19.786722
7498,19.868286
7499,20.041878
7500,19.878624
7501,19.746357
7502,19.920557
7503,19.865997
7504,19.73082
7505,19.660091
7506,19.549305
7507,19.432865
7508,19.337175
7509,19.294607
7510,19.31469
7511,19.331314
7512,19.356504
7513,19.547771
7514,19.642727
7515,19.78289
7516,19.638878
7517,19.47213
7518,19.595911
7519,19.52177
7520,19.712143
7521,19.81997
7522,20.005268
7523,20.076344
7524,20.270405
7525,20.401764
7526,20.394756
7527,20.34481
7528,20.687675
7529,20.890144
7530,21.246517
7531,21.489231
7532,22.061977
7533,22.932545
7534,22.933773
7535,23.69315
7536,23.97437
7537,24.705154
7538,25.282701
7539,25.600506
7540,25.637405
7541,25.55643
7542,25.887814
7543,25.680967
7544,26.261034
7545,26.432734
7546,26.85234
7547,26.978409
7548,27.909845
7549,28.592972
7550,29.44698
7551,30.19972
7552,30.929827
7553,31.60265
7554,32.15824
7555,32.428543
7556,34.014225
7557,33.861874
7558,34.79193
7559,34.89816
7560,35.40176
7561,35.476612
7562,36.312927
7563,37.12547
7564,38.242046
7565,38.278145
7566,38.535164
7567,38.3653
7568,38.796192
7569,38.423252
7570,38.18246
7571,38.37383
7572,37.7744
7573,37.268116
7574,36.726635
7575,36.670002
7576,35.66065
7577,33.076546
7578,31.549168
7579,30.66102
7580,29.966835
7581,29.999996
7582,29.858295
7583,29.42357
7584,29.17031
7585,28.938286
7586,29.102655
7587,28.286171
7588,28.637104
7589,28.270552
7590,28.154305
7591,28.15874
7592,27.889687
7593,27.732851
7594,27.399147
7595,27.456135
7596,26.975296
7597,26.821913
7598,26.704453
7599,26.300678
7600,26.303667
7601,26.293768
7602,26.25283
7603,25.835587
7604,25.521473
7605,24.910538
7606,24.687738
7607,24.233437
7608,24.376995
7609,24.589365
7610,24.20272
7611,24.027699
7612,23.49156
7613,23.279476
7614,23.150284
7615,23.021759
7616,23.338047
7617,22.816643
7618,22.509335
7619,22.35077
7620,22.165054
7621,21.891396
7622,22.077679
7623,21.73685
7624,21.753046
7625,21.505013
7626,21.42936
7627,21.155613
7628,21.184904
7629,21.240997
7630,21.148384
7631,21.276894
7632,21.287485
7633,21.46283
7634,21.169003
7635,21.193653
7636,21.120085
7637,21.069157
7638,21.245312
7639,21.02948
7640,20.927013
7641,20.815851
7642,20.548878
7643,20.957367
7644,20.691498
7645,20.553274
7646,20.497828
7647,20.396372
7648,20.673187
7649,20.788584
7650,20.649523
7651,20.843567
7652,20.841911
7653,20.62909
7654,20.769482
7655,20.538769
7656,20.524693
7657,20.619995
7658,20.287971
7659,20.292576
7660,20.481094
7661,20.594378
7662,20.481041
7663,20.712135
7664,20.449482
7665,20.557812
7666,20.081863
7667,20.306503
7668,20.491344
7669,20.661312
7670,20.24886
7671,20.639137
7672,20.702976
7673,20.711586
7674,20.912722
7675,21.035583
7676,21.38483
7677,21.566042
7678,21.263855
7679,21.27877
7680,21.512383
7681,21.834438
7682,21.97572
7683,22.278954
7684,22.235834
7685,22.432148
7686,22.356312
7687,22.92982
7688,22.54255
7689,23.105656
7690,23.367714
7691,23.913368
7692,24.840448
7693,26.251919
7694,26.909588
7695,27.764063
7696,29.088583
7697,29.646053
7698,30.48408
7699,30.874802
7700,31.307297
7701,31.507038
7702,31.412552
7703,32.63574
7704,33.095203
7705,33.596516
7706,34.238316
7707,35.030945
7708,35.79006
7709,36.72859
7710,36.333733
7711,37.015717
7712,36.88241
7713,37.66239
7714,37.547268
7715,37.558067
7716,36.780575
7717,35.89079
7718,35.026268
7719,34.760822
7720,35.63602
7721,33.994526
7722,33.147953
7723,33.593037
7724,33.012653
7725,33.57887
7726,31.941137
7727,32.054596
7728,31.544336
7729,31.278086
7730,31.429047
7731,30.95334
7732,30.72652
7733,30.586155
7734,30.571907
7735,30.175339
7736,30.06435
7737,29.718328
7738,28.964458
7739,28.898672
7740,28.779472
7741,29.178097
7742,28.41426
7743,28.314816
7744,28.32491
7745,27.972725
7746,27.571123
7747,27.669521
7748,27.233624
7749,27.40778
7750,26.96381
7751,27.041098
7752,26.862106
7753,26.506248
7754,25.463089
7755,25.14621
7756,24.64209
7757,24.306087
7758,24.377064
7759,23.93689
7760,23.580658
7761,23.615475
7762,23.482967
7763,23.23637
7764,22.585241
7765,22.539703
7766,22.406582
7767,22.794392
7768,22.193775
7769,22.586113
7770,22.009748
7771,21.980167
7772,22.12576
7773,22.05921
7774,21.810244
7775,21.777046
7776,21.785904
7777,21.809792
7778,21.682293
7779,21.391563
7780,21.296425
7781,21.219498
7782,20.928707
7783,21.377235
7784,20.803123
7785,20.963047
7786,21.021763
7787,20.81879
7788,20.473099
7789,20.511248
7790,20.487099
7791,21.140322
7792,20.466372
7793,20.440048
7794,20.169449
7795,19.988766
7796,19.9062
7797,19.963573
7798,20.2721
7799,20.26987
7800,20.56596
7801,20.494223
7802,20.482435
7803,20.547573
7804,20.351883
7805,20.283195
7806,20.119616
7807,20.198902
7808,20.768232
7809,20.201258
7810,20.364452
7811,20.431118
7812,20.282299
7813,20.644453
7814,20.446114
7815,20.758068
7816,20.774076
7817,20.873251
7818,20.716957
7819,20.963623
7820,21.192158
7821,21.402596
7822,21.518818
7823,21.966524
7824,22.12015
7825,22.962626
7826,23.16527
7827,23.297726
7828,23.954351
7829,24.693155
7830,25.512012
7831,26.1389
7832,27.582546
7833,28.455456
7834,28.923971
7835,29.785172
7836,31.414848
7837,32.195553
7838,33.023727
7839,34.717747
7840,34.530212
7841,35.533672
7842,35.880234
7843,36.986473
7844,37.389805
7845,38.8196
7846,38.570484
7847,38.780148
7848,38.8984
7849,40.11526
7850,40.2904
7851,40.208183
7852,40.77525
7853,41.14556
7854,41.6674
7855,40.923763
7856,41.04131
7857,40.806812
7858,40.714104
7859,39.020878
7860,38.13862
7861,37.89549
7862,37.07552
7863,36.3033
7864,35.16752
7865,34.197124
7866,33.415413
7867,33.015774
7868,32.887527
7869,32.69972
7870,32.739006
7871,32.7319
7872,32.728645
7873,32.85119
7874,32.28682
7875,32.519226
7876,32.608536
7877,32.125965
7878,31.764006
7879,31.788279
7880,31.370247
7881,31.523006
7882,31.098541
7883,30.682014
7884,30.332298
7885,29.427896
7886,29.23698
7887,28.972034
7888,28.442892
7889,28.326721
7890,27.580109
7891,26.964817
7892,26.92492
7893,26.483627
7894,26.415466
7895,26.02475
7896,25.85373
7897,25.622202
7898,25.501244
7899,25.084137
7900,25.261429
7901,25.406034
7902,25.518314
7903,25.30493
7904,24.927269
7905,24.795872
7906,24.735308
7907,24.607746
7908,24.161743
7909,24.120766
7910,23.658752
7911,23.556988
7912,23.231236
7913,23.190933
7914,22.940014
7915,22.866444
7916,22.427742
7917,22.285803
7918,22.369303
7919,22.253578
7920,22.268047
7921,22.429428
7922,22.39619
7923,22.19202
7924,22.450867
7925,22.657455
7926,22.671486
7927,22.644253
7928,22.303751
7929,22.32484
7930,21.871231
7931,21.555075
7932,21.158318
7933,21.16272
7934,20.9567
7935,20.72216
7936,20.821964
7937,20.797958
7938,20.615717
7939,20.77251
7940,20.228659
7941,20.72911
7942,20.44466
7943,20.697521
7944,20.879618
7945,20.828201
7946,20.590328
7947,20.714882
7948,20.746601
7949,20.832567
7950,20.39238
7951,19.91589
7952,20.0428
7953,20.256775
7954,19.827953
7955,20.022827
7956,19.941528
7957,20.282001
7958,19.828392
7959,19.908903
7960,20.040077
7961,20.150105
7962,20.346375
7963,20.500591
7964,20.978539
7965,21.460194
7966,21.615196
7967,22.15292
7968,22.747505
7969,22.617676
7970,23.048908
7971,23.503962
7972,23.318546
7973,23.858597
7974,24.693808
7975,25.204336
7976,26.106476
7977,27.150242
7978,27.539001
7979,28.807304
7980,29.351341
7981,30.872187
7982,32.000164
7983,33.445362
7984,33.356525
7985,34.077297
7986,34.9575
7987,36.297405
7988,36.052216
7989,35.61092
7990,35.88489
7991,36.57562
7992,37.904526
7993,37.09075
7994,37.66193
7995,36.978558
7996,36.19485
7997,35.43111
7998,36.31229
7999,35.031685
8000,35.213284
8001,33.353085
8002,31.977652
8003,32.119854
8004,31.262554
8005,30.743608
8006,29.39621
8007,28.848495
8008,28.185068
8009,26.62466
8010,26.625942
8011,25.809383
8012,25.196907
8013,25.220028
8014,25.482067
8015,25.697647
8016,26.231401
8017,26.803726
8018,27.507553
8019,28.877476
8020,29.935345
8021,30.57199
8022,30.513056
8023,31.06792
8024,31.042763
8025,31.02671
8026,30.84926
8027,30.46922
8028,29.753317
8029,28.801973
8030,28.931526
8031,28.24995
8032,27.809185
8033,27.083279
8034,26.42154
8035,25.61614
8036,25.054733
8037,24.496225
8038,24.234184
8039,23.675453
8040,23.22868
8041,22.613834
8042,22.242477
8043,22.33266
8044,21.184444
8045,20.418865
8046,19.949677
8047,19.513538
8048,19.396076
8049,19.112976
8050,19.419273
8051,19.602325
8052,20.125717
8053,20.173885
8054,19.95947
8055,19.843962
8056,19.862211
8057,19.938961
8058,20.252296
8059,19.848408
8060,20.015291
8061,20.009714
8062,19.89795
8063,19.779945
8064,18.932709
8065,19.084175
8066,19.956177
8067,20.029194
8068,19.993439
8069,19.910923
8070,19.838839
8071,20.259882
8072,20.37097
8073,20.298874
8074,20.282007
8075,20.745224
8076,20.863846
8077,20.53159
8078,20.389914
8079,20.304369
8080,20.413471
8081,20.557701
8082,20.384312
8083,20.30994
8084,20.067066
8085,20.443792
8086,20.35165
8087,20.07824
8088,20.09195
8089,20.027914
8090,19.848625
8091,19.561363
8092,19.86496
8093,20.235416
8094,19.880493
8095,19.909645
8096,19.861345
8097,19.75303
8098,19.642658
8099,19.781864
8100,19.54137
8101,19.567978
8102,19.61712
8103,19.920166
8104,20.217007
8105,20.72618
8106,20.975681
8107,21.410795
8108,21.37436
8109,21.888107
8110,22.408895
8111,22.730633
8112,22.856201
8113,23.10609
8114,23.805439
8115,24.456902
8116,25.11379
8117,25.533318
8118,25.91349
8119,26.461624
8120,26.571552
8121,27.226027
8122,27.467167
8123,27.459908
8124,27.900406
8125,28.246025
8126,29.01736
8127,28.421692
8128,28.711124
8129,28.328648
8130,28.334604
8131,28.346992
8132,28.492096
8133,28.769886
8134,29.836971
8135,31.226707
8136,31.230528
8137,32.022346
8138,32.59419
8139,33.148434
8140,34.03329
8141,34.300003
8142,34.96693
8143,34.497814
8144,35.480614
8145,35.009304
8146,35.1127
8147,34.022762
8148,35.260876
8149,34.768093
8150,34.59749
8151,33.16325
8152,33.33784
8153,32.52653
8154,32.61796
8155,32.737698
8156,32.290894
8157,32.620285
8158,32.491947
8159,32.156612
8160,32.16329
8161,32.31645
8162,33.009796
8163,32.61488
8164,31.263866
8165,30.695316
8166,30.915585
8167,30.639008
8168,30.426044
8169,29.291546
8170,28.493584
8171,27.745255
8172,26.817898
8173,26.396175
8174,25.931114
8175,25.78204
8176,25.947023
8177,26.048143
8178,25.344593
8179,24.801353
8180,24.518772
8181,22.926357
8182,22.471844
8183,21.165594
8184,19.143494
8185,17.616867
8186,16.286781
8187,15.969862
8188,15.978895
8189,15.965764
8190,15.568724
8191,15.363433
8192,14.855518
8193,14.735973
8194,14.498352
8195,14.270001
8196,14.627844
8197,15.288993
8198,15.848747
8199,16.522053
8200,17.041498
8201,17.652138
8202,17.863026
8203,18.036022
8204,18.140617
8205,18.23863
8206,18.396326
8207,18.195965
8208,17.925392
8209,18.542952
8210,19.316446
8211,20.338873
8212,21.136875
8213,21.8413
8214,21.99704
8215,22.240051
8216,22.514816
8217,22.493254
8218,22.562496
8219,22.382
8220,21.824762
8221,21.66016
8222,21.740803
8223,22.139357
8224,22.146557
8225,22.355679
8226,22.428797
8227,22.435394
8228,22.054428
8229,22.01701
8230,22.144579
8231,22.02444
8232,21.969706
8233,21.880196
8234,21.924467
8235,21.979717
8236,22.246887
8237,22.071991
8238,21.787712
8239,21.628242
8240,21.742947
8241,22.124058
8242,22.12867
8243,22.077492
8244,22.114517
8245,22.334055
8246,22.387356
8247,22.317562
8248,22.990934
